ALARM_NUMBER;ALARM_TYPE;SEVERITY;ALARM_TIME;CANCEL_STATE;CANCEL_TIME;NAME;CONSECUTIVE_NUMBER;ALARM_INSERTION_TIME;ALARM_UPDATE_TIME
7706;Communication;Major;6/29/2020 23:41;TRUE;6/29/2020 23:43;2G_KLK020;7093650;6/29/2020 23:41;6/29/2020 23:41
7706;Communication;Major;6/29/2020 23:40;TRUE;6/29/2020 23:41;2G_KLK020;7093469;6/29/2020 23:40;6/29/2020 23:40
7706;Communication;Major;6/29/2020 23:37;TRUE;6/29/2020 23:39;2G_KLK020;7093145;6/29/2020 23:37;6/29/2020 23:37
7706;Communication;Major;6/29/2020 23:34;TRUE;6/29/2020 23:37;2G_KLK020;7092885;6/29/2020 23:34;6/29/2020 23:34
7706;Communication;Major;6/29/2020 23:33;TRUE;6/29/2020 23:34;2G_KLK020;7092766;6/29/2020 23:33;6/29/2020 23:33
7706;Communication;Major;6/29/2020 23:31;TRUE;6/29/2020 23:33;2G_KLK020;7092484;6/29/2020 23:31;6/29/2020 23:31
7706;Communication;Major;6/29/2020 23:28;TRUE;6/29/2020 23:29;2G_KLK020;7092172;6/29/2020 23:28;6/29/2020 23:28
7706;Communication;Major;6/29/2020 23:26;TRUE;6/29/2020 23:28;2G_KLK020;7091962;6/29/2020 23:27;6/29/2020 23:26
7706;Communication;Major;6/29/2020 23:23;TRUE;6/29/2020 23:26;2G_KLK020;7091565;6/29/2020 23:23;6/29/2020 23:23
7706;Communication;Major;6/29/2020 23:21;TRUE;6/29/2020 23:23;2G_KLK020;7091391;6/29/2020 23:21;6/29/2020 23:21
7706;Communication;Major;6/29/2020 23:20;TRUE;6/29/2020 23:21;2G_KLK020;7091279;6/29/2020 23:20;6/29/2020 23:20
7706;Communication;Major;6/29/2020 23:20;TRUE;6/29/2020 23:20;2G_KLK020;7091194;6/29/2020 23:20;6/29/2020 23:20
7706;Communication;Major;6/29/2020 23:12;TRUE;6/29/2020 23:14;2G_KLK020;7090849;6/29/2020 23:12;6/29/2020 23:12
7706;Communication;Major;6/29/2020 23:11;TRUE;6/29/2020 23:11;2G_KLK020;7090758;6/29/2020 23:11;6/29/2020 23:11
7706;Communication;Major;6/29/2020 23:08;TRUE;6/29/2020 23:10;2G_KLK020;7090612;6/29/2020 23:08;6/29/2020 23:08
7706;Communication;Major;6/29/2020 23:06;TRUE;6/29/2020 23:07;2G_KLK020;7090469;6/29/2020 23:07;6/29/2020 23:06
7706;Communication;Major;6/29/2020 23:02;TRUE;6/29/2020 23:04;2G_KLK020;7090150;6/29/2020 23:02;6/29/2020 23:02
7706;Communication;Major;6/29/2020 23:01;TRUE;6/29/2020 23:02;2G_KLK020;7089955;6/29/2020 23:01;6/29/2020 23:01
7706;Communication;Major;6/29/2020 22:57;TRUE;6/29/2020 22:59;2G_KLK020;7089717;6/29/2020 22:57;6/29/2020 22:57
7706;Communication;Major;6/29/2020 22:54;TRUE;6/29/2020 22:55;2G_KLK020;7089400;6/29/2020 22:54;6/29/2020 22:54
7706;Communication;Major;6/29/2020 22:52;TRUE;6/29/2020 22:54;2G_KLK020;7089133;6/29/2020 22:52;6/29/2020 22:52
7706;Communication;Major;6/29/2020 22:48;TRUE;6/29/2020 22:50;2G_KLK020;7088576;6/29/2020 22:48;6/29/2020 22:48
7706;Communication;Major;6/29/2020 22:46;TRUE;6/29/2020 22:47;2G_KLK020;7088313;6/29/2020 22:46;6/29/2020 22:46
7706;Communication;Major;6/29/2020 22:44;TRUE;6/29/2020 22:45;2G_KLK020;7088232;6/29/2020 22:44;6/29/2020 22:44
7706;Communication;Major;6/29/2020 22:42;TRUE;6/29/2020 22:43;2G_KLK020;7088115;6/29/2020 22:42;6/29/2020 22:42
7706;Communication;Major;6/29/2020 22:41;TRUE;6/29/2020 22:41;2G_KLK020;7087979;6/29/2020 22:41;6/29/2020 22:41
7706;Communication;Major;6/29/2020 22:38;TRUE;6/29/2020 22:40;2G_KLK020;7087787;6/29/2020 22:38;6/29/2020 22:38
7706;Communication;Major;6/29/2020 22:37;TRUE;6/29/2020 22:37;2G_KLK020;7087678;6/29/2020 22:37;6/29/2020 22:37
7706;Communication;Major;6/29/2020 22:34;TRUE;6/29/2020 22:36;2G_KLK020;7087357;6/29/2020 22:34;6/29/2020 22:34
7706;Communication;Major;6/29/2020 22:33;TRUE;6/29/2020 22:33;2G_KLK020;7087199;6/29/2020 22:33;6/29/2020 22:33
7706;Communication;Major;6/29/2020 22:30;TRUE;6/29/2020 22:31;2G_KLK020;7086988;6/29/2020 22:30;6/29/2020 22:30
7706;Communication;Major;6/29/2020 22:30;TRUE;6/29/2020 22:30;2G_KLK020;7086925;6/29/2020 22:30;6/29/2020 22:30
7706;Communication;Major;6/29/2020 22:27;TRUE;6/29/2020 22:29;2G_KLK020;7086452;6/29/2020 22:27;6/29/2020 22:27
7706;Communication;Major;6/29/2020 22:24;TRUE;6/29/2020 22:25;2G_KLK020;7086249;6/29/2020 22:24;6/29/2020 22:24
7706;Communication;Major;6/29/2020 22:22;TRUE;6/29/2020 22:23;2G_KLK020;7086061;6/29/2020 22:22;6/29/2020 22:22
7706;Communication;Major;6/29/2020 22:20;TRUE;6/29/2020 22:21;2G_KLK020;7085960;6/29/2020 22:20;6/29/2020 22:20
7706;Communication;Major;6/29/2020 22:19;TRUE;6/29/2020 22:20;2G_KLK020;7085876;6/29/2020 22:19;6/29/2020 22:19
7706;Communication;Major;6/29/2020 22:17;TRUE;6/29/2020 22:18;2G_KLK020;7085744;6/29/2020 22:17;6/29/2020 22:17
7706;Communication;Major;6/29/2020 22:16;TRUE;6/29/2020 22:16;2G_KLK020;7085634;6/29/2020 22:16;6/29/2020 22:16
7706;Communication;Major;6/29/2020 22:13;TRUE;6/29/2020 22:14;2G_KLK020;7085463;6/29/2020 22:13;6/29/2020 22:13
7706;Communication;Major;6/29/2020 22:09;TRUE;6/29/2020 22:11;2G_KLK020;7085181;6/29/2020 22:09;6/29/2020 22:09
7706;Communication;Major;6/29/2020 22:08;TRUE;6/29/2020 22:08;2G_KLK020;7085104;6/29/2020 22:08;6/29/2020 22:08
7706;Communication;Major;6/29/2020 22:06;TRUE;6/29/2020 22:07;2G_KLK020;7085002;6/29/2020 22:06;6/29/2020 22:06
7706;Communication;Major;6/29/2020 22:04;TRUE;6/29/2020 22:04;2G_KLK020;7084880;6/29/2020 22:04;6/29/2020 22:04
7706;Communication;Major;6/29/2020 22:03;TRUE;6/29/2020 22:03;2G_KLK020;7084800;6/29/2020 22:03;6/29/2020 22:03
7706;Communication;Major;6/29/2020 22:01;TRUE;6/29/2020 22:02;2G_KLK020;7084674;6/29/2020 22:01;6/29/2020 22:01
7706;Communication;Major;6/29/2020 21:59;TRUE;6/29/2020 22:00;2G_KLK020;7084557;6/29/2020 21:59;6/29/2020 21:59
7706;Communication;Major;6/29/2020 21:58;TRUE;6/29/2020 21:58;2G_KLK020;7084506;6/29/2020 21:58;6/29/2020 21:58
7706;Communication;Major;6/29/2020 21:57;TRUE;6/29/2020 21:57;2G_KLK020;7084453;6/29/2020 21:57;6/29/2020 21:57
7706;Communication;Major;6/29/2020 21:54;TRUE;6/29/2020 21:56;2G_KLK020;7084094;6/29/2020 21:54;6/29/2020 21:54
7706;Communication;Major;6/29/2020 21:51;TRUE;6/29/2020 21:53;2G_KLK020;7083837;6/29/2020 21:52;6/29/2020 21:51
7706;Communication;Major;6/29/2020 21:48;TRUE;6/29/2020 21:48;2G_KLK020;7083547;6/29/2020 21:48;6/29/2020 21:48
7706;Communication;Major;6/29/2020 21:43;TRUE;6/29/2020 21:43;2G_KLK020;7083244;6/29/2020 21:43;6/29/2020 21:43
7706;Communication;Major;6/29/2020 21:42;TRUE;6/29/2020 21:42;2G_KLK020;7083204;6/29/2020 21:42;6/29/2020 21:42
7706;Communication;Major;6/29/2020 21:40;TRUE;6/29/2020 21:40;2G_KLK020;7082971;6/29/2020 21:40;6/29/2020 21:40
7706;Communication;Major;6/29/2020 21:35;TRUE;6/29/2020 21:35;2G_KLK020;7082160;6/29/2020 21:35;6/29/2020 21:35
7706;Communication;Major;6/29/2020 21:28;TRUE;6/29/2020 21:28;2G_KLK020;7081619;6/29/2020 21:28;6/29/2020 21:28
7786;Quality Of Service;Major;07/01/2020 14:26;TRUE;07/01/2020 14:28;3G_KLK014;7166369;07/01/2020 14:27;07/01/2020 14:26
7786;Quality Of Service;Major;6/30/2020 23:56;TRUE;07/01/2020 04:45;3G_ZG004;7153210;6/30/2020 23:57;6/30/2020 23:56
7786;Quality Of Service;Major;6/30/2020 23:56;TRUE;07/01/2020 04:45;3G_ZG051;7153205;6/30/2020 23:57;6/30/2020 23:56
7786;Quality Of Service;Major;6/30/2020 23:56;TRUE;07/01/2020 04:45;3G_ZG002;7153206;6/30/2020 23:57;6/30/2020 23:56
7786;Quality Of Service;Major;6/30/2020 23:56;TRUE;07/01/2020 09:29;3G_ZG028;7153207;6/30/2020 23:57;6/30/2020 23:56
7786;Quality Of Service;Major;6/30/2020 23:56;TRUE;07/01/2020 04:45;3G_ZG001;7153208;6/30/2020 23:57;6/30/2020 23:56
7786;Quality Of Service;Major;6/30/2020 23:56;TRUE;07/01/2020 04:45;3G_ZG050;7153209;6/30/2020 23:57;6/30/2020 23:56
7786;Quality Of Service;Major;6/30/2020 23:54;TRUE;6/30/2020 23:55;3G_ZG051;7153138;6/30/2020 23:55;6/30/2020 23:54
7786;Quality Of Service;Major;6/30/2020 23:54;TRUE;6/30/2020 23:55;3G_ZG004;7153132;6/30/2020 23:55;6/30/2020 23:54
7786;Quality Of Service;Major;6/30/2020 23:54;TRUE;6/30/2020 23:55;3G_ZG001;7153133;6/30/2020 23:55;6/30/2020 23:54
7786;Quality Of Service;Major;6/30/2020 23:54;TRUE;6/30/2020 23:55;3G_ZG002;7153134;6/30/2020 23:55;6/30/2020 23:54
7786;Quality Of Service;Major;6/30/2020 23:54;TRUE;6/30/2020 23:55;3G_ZG028;7153135;6/30/2020 23:55;6/30/2020 23:54
7786;Quality Of Service;Major;6/30/2020 23:54;TRUE;6/30/2020 23:55;3G_ZG050;7153136;6/30/2020 23:55;6/30/2020 23:54
7706;Communication;Major;6/30/2020 23:47;TRUE;6/30/2020 23:49;2G_ZG001;7152943;6/30/2020 23:53;6/30/2020 23:47
7706;Communication;Major;6/30/2020 23:47;TRUE;6/30/2020 23:49;2G_ZG002;7152958;6/30/2020 23:53;6/30/2020 23:47
7706;Communication;Major;6/30/2020 23:47;TRUE;6/30/2020 23:50;2G_ZG004;7152891;6/30/2020 23:53;6/30/2020 23:47
7786;Quality Of Service;Major;6/30/2020 23:46;TRUE;6/30/2020 23:49;3G_ZG001;7152179;6/30/2020 23:47;6/30/2020 23:46
7786;Quality Of Service;Major;6/30/2020 23:46;TRUE;6/30/2020 23:49;3G_ZG004;7152178;6/30/2020 23:47;6/30/2020 23:46
7786;Quality Of Service;Major;6/30/2020 23:46;TRUE;6/30/2020 23:49;3G_ZG050;7152175;6/30/2020 23:47;6/30/2020 23:46
7786;Quality Of Service;Major;6/30/2020 23:46;TRUE;6/30/2020 23:49;3G_ZG028;7152174;6/30/2020 23:47;6/30/2020 23:46
7786;Quality Of Service;Major;6/30/2020 23:46;TRUE;6/30/2020 23:49;3G_ZG002;7152176;6/30/2020 23:47;6/30/2020 23:46
7786;Quality Of Service;Major;6/30/2020 23:46;TRUE;6/30/2020 23:49;3G_ZG051;7152177;6/30/2020 23:47;6/30/2020 23:46
7706;Communication;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;2G_ZG028;7152020;6/30/2020 23:43;6/30/2020 23:39
7706;Communication;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;2G_ZG004;7152028;6/30/2020 23:43;6/30/2020 23:39
7706;Communication;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;2G_ZG051;7152007;6/30/2020 23:43;6/30/2020 23:39
7706;Communication;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;2G_ZG050;7152008;6/30/2020 23:43;6/30/2020 23:39
7706;Communication;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;2G_ZG002;7152012;6/30/2020 23:43;6/30/2020 23:39
7706;Communication;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;2G_ZG001;7152017;6/30/2020 23:43;6/30/2020 23:39
7786;Quality Of Service;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;3G_ZG001;7151438;6/30/2020 23:40;6/30/2020 23:39
7786;Quality Of Service;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;3G_ZG004;7151435;6/30/2020 23:40;6/30/2020 23:39
7786;Quality Of Service;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;3G_ZG051;7151434;6/30/2020 23:40;6/30/2020 23:39
7786;Quality Of Service;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;3G_ZG028;7151433;6/30/2020 23:40;6/30/2020 23:39
7786;Quality Of Service;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;3G_ZG002;7151436;6/30/2020 23:40;6/30/2020 23:39
7786;Quality Of Service;Major;6/30/2020 23:39;TRUE;6/30/2020 23:41;3G_ZG050;7151437;6/30/2020 23:40;6/30/2020 23:39
7706;Communication;Major;6/28/2020 22:42;TRUE;6/28/2020 22:42;2G_KLK020;7001160;6/28/2020 22:42;6/28/2020 22:42
7706;Communication;Major;6/28/2020 22:40;TRUE;6/28/2020 22:41;2G_KLK020;7001022;6/28/2020 22:40;6/28/2020 22:40
7706;Communication;Major;6/28/2020 22:39;TRUE;6/28/2020 22:40;2G_KLK020;7000869;6/28/2020 22:39;6/28/2020 22:39
7706;Communication;Major;6/28/2020 22:35;TRUE;6/28/2020 22:35;2G_KLK020;7000513;6/28/2020 22:35;6/28/2020 22:35
7706;Communication;Major;6/28/2020 22:30;TRUE;6/28/2020 22:30;2G_KLK020;7000068;6/28/2020 22:30;6/28/2020 22:30
7706;Communication;Major;6/28/2020 22:28;TRUE;6/28/2020 22:28;2G_KLK020;6999948;6/28/2020 22:28;6/28/2020 22:28
7706;Communication;Major;6/28/2020 22:25;TRUE;6/28/2020 22:26;2G_KLK020;6999715;6/28/2020 22:25;6/28/2020 22:25
7706;Communication;Major;6/28/2020 22:23;TRUE;6/28/2020 22:24;2G_KLK020;6999513;6/28/2020 22:23;6/28/2020 22:23
7706;Communication;Major;6/28/2020 22:21;TRUE;6/28/2020 22:21;2G_KLK020;6999329;6/28/2020 22:21;6/28/2020 22:21
7706;Communication;Major;6/28/2020 22:19;TRUE;6/28/2020 22:19;2G_KLK020;6999192;6/28/2020 22:19;6/28/2020 22:19
7706;Communication;Major;6/28/2020 22:16;TRUE;6/28/2020 22:18;2G_KLK020;6999047;6/28/2020 22:16;6/28/2020 22:16
7706;Communication;Major;6/28/2020 22:15;TRUE;6/28/2020 22:15;2G_KLK020;6998961;6/28/2020 22:15;6/28/2020 22:15
7706;Communication;Major;6/28/2020 22:14;TRUE;6/28/2020 22:14;2G_KLK020;6998888;6/28/2020 22:14;6/28/2020 22:14
