ALARM_NUMBER;ALARM_TYPE;SEVERITY;ALARM_TIME;CANCEL_STATE;CANCEL_TIME;NAME;CONSECUTIVE_NUMBER;ALARM_INSERTION_TIME;ALARM_UPDATE_TIME
7706;Communication;Major;09/07/2020 05:19;VRAI;09/07/2020 05:20;2G_KLK020;;09/07/2020 05:19;09/07/2020 05:19
7706;Communication;Major;09/07/2020 05:16;VRAI;09/07/2020 05:16;2G_KLK020;;09/07/2020 05:16;09/07/2020 05:16
7786;Quality Of Service;Major;09/07/2020 05:10;VRAI;09/07/2020 05:11;3G_ZG051;;09/07/2020 05:11;09/07/2020 05:10
7786;Quality Of Service;Major;09/07/2020 05:10;VRAI;09/07/2020 05:11;3G_ZG052;;09/07/2020 05:11;09/07/2020 05:10
7786;Quality Of Service;Major;09/07/2020 05:10;VRAI;09/07/2020 05:11;3G_ZG001;;09/07/2020 05:11;09/07/2020 05:10
7786;Quality Of Service;Major;09/07/2020 05:10;VRAI;09/07/2020 05:11;3G_ZG002;;09/07/2020 05:11;09/07/2020 05:10
7786;Quality Of Service;Major;09/07/2020 05:10;VRAI;09/07/2020 05:11;3G_ZG050;;09/07/2020 05:11;09/07/2020 05:10
7786;Quality Of Service;Major;09/07/2020 05:10;VRAI;09/07/2020 05:11;3G_ZG004;;09/07/2020 05:11;09/07/2020 05:10
7706;Communication;Major;09/07/2020 05:03;VRAI;09/07/2020 05:03;2G_KLK020;;09/07/2020 05:03;09/07/2020 05:03
7786;Quality Of Service;Major;09/07/2020 04:59;VRAI;09/07/2020 05:00;3G_ZG002;;09/07/2020 05:00;09/07/2020 04:59
7786;Quality Of Service;Major;09/07/2020 04:59;VRAI;09/07/2020 05:00;3G_ZG052;;09/07/2020 05:00;09/07/2020 04:59
7786;Quality Of Service;Major;09/07/2020 04:59;VRAI;09/07/2020 05:00;3G_ZG050;;09/07/2020 04:59;09/07/2020 04:59
7786;Quality Of Service;Major;09/07/2020 04:59;VRAI;09/07/2020 05:00;3G_ZG051;;09/07/2020 04:59;09/07/2020 04:59
7706;Communication;Major;09/07/2020 04:58;VRAI;09/07/2020 04:59;2G_KLK020;;09/07/2020 04:58;09/07/2020 04:58
7706;Communication;Major;09/07/2020 04:55;VRAI;09/07/2020 04:56;2G_KLK020;;09/07/2020 04:55;09/07/2020 04:55
7786;Quality Of Service;Major;09/07/2020 04:53;VRAI;09/07/2020 04:54;3G_ZG004;;09/07/2020 04:54;09/07/2020 04:53
7786;Quality Of Service;Major;09/07/2020 04:53;VRAI;09/07/2020 04:54;3G_ZG002;;09/07/2020 04:54;09/07/2020 04:53
7786;Quality Of Service;Major;09/07/2020 04:53;VRAI;09/07/2020 04:54;3G_ZG001;;09/07/2020 04:54;09/07/2020 04:53
7786;Quality Of Service;Major;09/07/2020 04:53;VRAI;09/07/2020 04:54;3G_ZG051;;09/07/2020 04:54;09/07/2020 04:53
7786;Quality Of Service;Major;09/07/2020 04:53;VRAI;09/07/2020 04:54;3G_ZG052;;09/07/2020 04:54;09/07/2020 04:53
7786;Quality Of Service;Major;09/07/2020 04:53;VRAI;09/07/2020 04:54;3G_ZG050;;09/07/2020 04:54;09/07/2020 04:53
7706;Communication;Major;09/07/2020 04:49;VRAI;09/07/2020 04:53;2G_KLK020;;09/07/2020 04:49;09/07/2020 04:49
7706;Communication;Major;09/07/2020 04:47;VRAI;09/07/2020 04:48;2G_KLK020;;09/07/2020 04:47;09/07/2020 04:47
7706;Communication;Major;09/07/2020 04:45;VRAI;09/07/2020 04:45;2G_KLK020;;09/07/2020 04:45;09/07/2020 04:45
7706;Communication;Major;09/07/2020 04:44;VRAI;09/07/2020 04:44;2G_KLK020;;09/07/2020 04:44;09/07/2020 04:44
7706;Communication;Major;09/07/2020 04:41;VRAI;09/07/2020 04:42;2G_KLK020;;09/07/2020 04:41;09/07/2020 04:41
7706;Communication;Major;09/07/2020 04:40;VRAI;09/07/2020 04:41;2G_KLK020;;09/07/2020 04:40;09/07/2020 04:40
7706;Communication;Major;09/07/2020 04:39;VRAI;09/07/2020 04:40;2G_KLK020;;09/07/2020 04:39;09/07/2020 04:39
7706;Communication;Major;09/07/2020 04:36;VRAI;09/07/2020 04:38;2G_KLK020;;09/07/2020 04:36;09/07/2020 04:36
7706;Communication;Major;09/07/2020 04:32;VRAI;09/07/2020 04:33;2G_KLK020;;09/07/2020 04:32;09/07/2020 04:32
7706;Communication;Major;09/07/2020 04:30;VRAI;09/07/2020 04:31;2G_KLK020;;09/07/2020 04:30;09/07/2020 04:30
7706;Communication;Major;09/07/2020 04:28;VRAI;09/07/2020 04:29;2G_KLK020;;09/07/2020 04:28;09/07/2020 04:28
